ID,Name,Latitude,Longitude,Georeferencing_S_N,Still_Exists_,aggregationMethod,HasData,ORIGINAL_OID,sourceCountry,apportionmentConfidence,populationToPolygonSizeRating,areaType,bufferUnits,bufferUnit,bufferRadii,populationtotals_POPDENS_CY,populationtotals_TOTPOP_CY,Generations_GENBASE_CY,F5yearincrements_MEDAGE_CY,AgeDependency_SENIOR_CY_P,presenceofchildren_HU18HWF10_P,KeyUSFacts_MEDVAL_CY,KeyUSFacts_PCI_CY,raceandhispanicorigin_WHITE_CY_P,raceandhispanicorigin_BLACK_CY_P,raceandhispanicorigin_AMERIND_CY_P,raceandhispanicorigin_ASIAN_CY_P,raceandhispanicorigin_PACIFIC_CY_P,raceandhispanicorigin_OTHRACE_CY_P,raceandhispanicorigin_RACE2UP_CY_P,raceandhispanicorigin_DIVINDX_CY,raceandhispanicorigin_RACEBASECY,Policy_TOTHU_CY,disability_ACSHHDIS_P,households_ACSHHBPOV_P,householdincome_MEDHINC_CY
155,Schenck Family Burial ground,40.710454200000001,-73.921909600000006,29,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,21,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,12017.500000000000000,3636.000000000000000,3636.000000000000000,33.500000000000000,8.529999999999999,51.799999999999997,880639.000000000000000,40568.000000000000000,32.259999999999998,12.270000000000000,2.200000000000000,13.010000000000000,0.060000000000000,27.449999999999999,12.789999999999999,88.500000000000000,3637.000000000000000,1332.000000000000000,19.920000000000002,15.060000000000000,83333.000000000000000
74,Newtown Cemetery,40.736380500000003,-73.869635500000001,30,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,22,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,58633.199999999997090,17740.000000000000000,17740.000000000000000,40.200000000000003,16.340000000000000,48.140000000000001,943469.000000000000000,35995.000000000000000,9.590000000000000,5.690000000000000,1.520000000000000,52.579999999999998,0.060000000000000,21.699999999999999,8.869999999999999,80.900000000000006,17741.000000000000000,6439.000000000000000,21.539999999999999,11.810000000000000,75551.000000000000000
125,Citizen's Union/ Mount Pleasant Cemetery,40.670367700000000,-73.925352099999998,31,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,23,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,59971.800000000002910,18145.000000000000000,18145.000000000000000,35.000000000000000,11.660000000000000,54.920000000000002,820161.000000000000000,26143.000000000000000,6.320000000000000,73.459999999999994,0.710000000000000,1.590000000000000,0.080000000000000,8.270000000000000,9.560000000000000,59.700000000000003,18145.000000000000000,7613.000000000000000,28.670000000000002,19.210000000000001,49747.000000000000000
98,Canarsie Cemetery,40.636654700000001,-73.904409200000003,32,Yes,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,24,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,39724.500000000000000,12019.000000000000000,12019.000000000000000,39.799999999999997,16.829999999999998,55.450000000000003,715527.000000000000000,35288.000000000000000,4.860000000000000,80.810000000000002,0.100000000000000,2.750000000000000,0.020000000000000,3.680000000000000,7.800000000000000,41.799999999999997,12019.000000000000000,4202.000000000000000,18.590000000000000,10.369999999999999,84973.000000000000000
94,Kings County Cemetery,40.657328000000000,-73.932579099999998,33,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,25,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,39053.500000000000000,11816.000000000000000,11816.000000000000000,41.799999999999997,18.640000000000001,46.420000000000002,632723.000000000000000,31371.000000000000000,5.950000000000000,79.769999999999996,0.190000000000000,1.340000000000000,0.060000000000000,3.380000000000000,9.320000000000000,43.600000000000001,11816.000000000000000,4423.000000000000000,22.620000000000001,17.090000000000000,61777.000000000000000
82,New Lots Cemetery,40.665736899999999,-73.886024800000001,34,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,26,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,54399.300000000002910,16459.000000000000000,16459.000000000000000,37.500000000000000,14.109999999999999,53.780000000000001,662069.000000000000000,25355.000000000000000,4.100000000000000,69.859999999999999,0.610000000000000,1.730000000000000,0.090000000000000,11.619999999999999,11.990000000000000,66.400000000000006,16458.000000000000000,6215.000000000000000,24.550000000000001,26.690000000000001,55277.000000000000000
69,Wallabout Cemetery,40.694946600000002,-73.977187200000003,35,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,27,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,54131.599999999998545,16378.000000000000000,16378.000000000000000,36.100000000000001,14.430000000000000,46.770000000000003,857824.000000000000000,54583.000000000000000,19.899999999999999,39.990000000000002,0.700000000000000,18.899999999999999,0.210000000000000,10.820000000000000,9.480000000000000,83.500000000000000,16379.000000000000000,7662.000000000000000,27.629999999999999,23.010000000000002,64408.000000000000000
48,"Shaar Hashomayim Cemetery, Williamsburg",40.709491700000001,-73.953471699999994,38,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,28,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,71400.899999999994179,21603.000000000000000,21603.000000000000000,32.600000000000001,9.510000000000000,52.430000000000000,1091667.000000000000000,57618.000000000000000,50.509999999999998,5.360000000000000,0.870000000000000,6.230000000000000,0.060000000000000,23.870000000000001,13.100000000000000,82.599999999999994,21604.000000000000000,10232.000000000000000,20.260000000000002,19.780000000000001,86441.000000000000000
27,Cannon Street Baptist Church Cemetery,40.717893300000000,-73.942631599999999,39,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,29,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,41162.199999999997090,12454.000000000000000,12454.000000000000000,34.799999999999997,7.860000000000000,32.619999999999997,1318536.000000000000000,85080.000000000000000,62.130000000000003,9.810000000000000,0.480000000000000,8.070000000000000,0.020000000000000,8.859999999999999,10.619999999999999,71.400000000000006,12453.000000000000000,6683.000000000000000,13.970000000000001,8.720000000000001,111942.000000000000000
28,West Farms Reformed Dutch Church Cemetery& Hedger-Edward family cemetery,40.832710200000001,-73.884940299999997,41,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,30,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,51299.099999999998545,15521.000000000000000,15521.000000000000000,34.399999999999999,11.609999999999999,58.159999999999997,679612.000000000000000,24737.000000000000000,7.040000000000000,32.899999999999999,1.820000000000000,1.570000000000000,0.060000000000000,42.380000000000003,14.230000000000000,82.599999999999994,15521.000000000000000,6623.000000000000000,31.989999999999998,30.770000000000000,39884.000000000000000
33,St. Thomas Churchyard,40.725941300000002,-73.997141400000004,42,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,31,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,65762.399999999994179,19897.000000000000000,19897.000000000000000,34.200000000000003,14.250000000000000,36.939999999999998,1407380.000000000000000,105841.000000000000000,67.920000000000002,3.370000000000000,0.110000000000000,14.810000000000000,0.080000000000000,3.800000000000000,9.910000000000000,59.200000000000003,19898.000000000000000,12997.000000000000000,13.060000000000000,11.020000000000000,129810.000000000000000
37,St. Augustine's Churchyard,40.833999900000002,-73.899953600000003,43,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,32,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,59456.199999999997090,17989.000000000000000,17989.000000000000000,34.899999999999999,11.010000000000000,61.340000000000003,562814.000000000000000,17693.000000000000000,6.040000000000000,48.600000000000001,1.110000000000000,0.630000000000000,0.150000000000000,30.710000000000001,12.760000000000000,82.400000000000006,17989.000000000000000,6889.000000000000000,39.450000000000003,30.770000000000000,31456.000000000000000
38,"German Catholic Cemetery, 124th Street",40.808460599999997,-73.950313499999993,44,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,33,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,76451.199999999997090,23131.000000000000000,23131.000000000000000,36.000000000000000,11.000000000000000,56.880000000000003,1367391.000000000000000,51386.000000000000000,22.350000000000001,49.030000000000001,0.630000000000000,5.060000000000000,0.060000000000000,11.730000000000000,11.140000000000001,79.500000000000000,23132.000000000000000,11348.000000000000000,15.310000000000000,20.829999999999998,74961.000000000000000
39,Cherry Lane African Church Cemetery,40.624240299999997,-74.136623900000004,45,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,34,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,13230.500000000000000,4003.000000000000000,4003.000000000000000,38.899999999999999,16.190000000000001,50.210000000000001,618539.000000000000000,52420.000000000000000,54.479999999999997,7.370000000000000,1.370000000000000,10.369999999999999,0.000000000000000,16.190000000000001,10.190000000000000,79.500000000000000,4002.000000000000000,1426.000000000000000,16.280000000000001,6.330000000000000,117909.000000000000000
42,Cole Family Burial Ground,40.876864599999998,-73.903139100000004,46,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,35,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,71222.500000000000000,21549.000000000000000,21549.000000000000000,37.399999999999999,13.730000000000000,55.960000000000001,303623.000000000000000,25965.000000000000000,13.359999999999999,18.570000000000000,1.690000000000000,2.400000000000000,0.100000000000000,46.829999999999998,17.039999999999999,81.200000000000003,21549.000000000000000,8945.000000000000000,28.260000000000002,28.239999999999998,49078.000000000000000
43,88th Street Jewish Cemetery,40.781655299999997,-73.957212100000007,47,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,36,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,93039.699999999997090,28150.000000000000000,28150.000000000000000,44.799999999999997,26.719999999999999,42.299999999999997,1881313.000000000000000,119487.000000000000000,80.640000000000001,1.180000000000000,0.110000000000000,9.289999999999999,0.020000000000000,1.810000000000000,6.960000000000000,41.500000000000000,28150.000000000000000,16225.000000000000000,13.279999999999999,5.890000000000000,188932.000000000000000
45,Anshe Chesed Cemeteries (45th st),40.757067100000000,-73.982917599999993,48,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,37,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,15540.799999999999272,4702.000000000000000,4702.000000000000000,38.399999999999999,15.460000000000001,16.989999999999998,1383803.000000000000000,83808.000000000000000,32.729999999999997,29.370000000000001,0.810000000000000,22.590000000000000,0.570000000000000,6.980000000000000,6.980000000000000,82.599999999999994,4703.000000000000000,3337.000000000000000,27.379999999999999,26.739999999999998,50375.000000000000000
46,Anshe Chesed Cemeteries (89th st),40.783068700000001,-73.958580799999993,49,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,38,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,56365.900000000001455,17054.000000000000000,17054.000000000000000,50.399999999999999,31.399999999999999,42.079999999999998,2000001.000000000000000,124191.000000000000000,83.239999999999995,0.990000000000000,0.100000000000000,7.510000000000000,0.030000000000000,1.530000000000000,6.600000000000000,37.399999999999999,17052.000000000000000,9726.000000000000000,14.920000000000000,5.590000000000000,200001.000000000000000
54,St. Michael's Churchyard and Cemetery,40.798070799999998,-73.965491299999996,50,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,39,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,114083.500000000000000,34517.000000000000000,34517.000000000000000,40.600000000000001,21.980000000000000,43.350000000000001,1059794.000000000000000,68177.000000000000000,44.390000000000001,17.320000000000000,0.750000000000000,10.369999999999999,0.060000000000000,14.800000000000001,12.320000000000000,84.000000000000000,34517.000000000000000,18596.000000000000000,22.370000000000001,20.350000000000001,84015.000000000000000
59,Bethel Baptist Church Cemetery,40.720511999999999,-73.992357999999996,51,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,40,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,86287.300000000002910,26107.000000000000000,26107.000000000000000,34.299999999999997,15.310000000000000,37.450000000000003,998188.000000000000000,63184.000000000000000,40.479999999999997,5.670000000000000,0.240000000000000,37.920000000000002,0.150000000000000,7.740000000000000,7.790000000000000,76.099999999999994,26107.000000000000000,15070.000000000000000,16.739999999999998,16.050000000000001,79406.000000000000000
62,Naval Cemetery,40.699348600000000,-73.963171599999995,52,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,41,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,29514.900000000001455,8930.000000000000000,8930.000000000000000,22.000000000000000,12.070000000000000,69.260000000000005,941239.000000000000000,19889.000000000000000,83.489999999999995,2.750000000000000,0.360000000000000,1.710000000000000,0.000000000000000,6.850000000000000,4.820000000000000,39.799999999999997,8929.000000000000000,2373.000000000000000,20.210000000000001,33.869999999999997,43750.000000000000000
65,New/Middle Dutch Churchyard,40.708147099999998,-74.009520699999996,53,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,42,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,102274.300000000002910,30944.000000000000000,30944.000000000000000,30.600000000000001,3.420000000000000,32.780000000000001,1458995.000000000000000,127717.000000000000000,62.310000000000002,4.970000000000000,0.190000000000000,19.789999999999999,0.090000000000000,3.120000000000000,9.529999999999999,64.200000000000003,30945.000000000000000,19622.000000000000000,3.710000000000000,5.550000000000000,200001.000000000000000
72,Hardenbrook Cemetery,40.762899099999998,-73.955482000000003,54,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,43,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,75195.300000000002910,22751.000000000000000,22751.000000000000000,36.299999999999997,16.500000000000000,41.890000000000001,1117973.000000000000000,113571.000000000000000,65.930000000000007,3.470000000000000,0.130000000000000,18.789999999999999,0.050000000000000,2.370000000000000,9.270000000000000,59.600000000000001,22752.000000000000000,14628.000000000000000,13.830000000000000,6.000000000000000,149544.000000000000000
77,Ursuline Sister Burial Grounds,40.816771600000003,-73.910254899999998,55,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,44,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,65226.900000000001455,19735.000000000000000,19735.000000000000000,34.399999999999999,11.570000000000000,55.159999999999997,336538.000000000000000,19705.000000000000000,8.920000000000000,35.700000000000003,1.570000000000000,1.210000000000000,0.140000000000000,37.409999999999997,15.060000000000000,83.599999999999994,19735.000000000000000,7745.000000000000000,35.659999999999997,33.869999999999997,31799.000000000000000
78,Amity Street Baptist Burial Ground,40.729081999999998,-73.996683700000006,56,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,45,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,79716.699999999997090,24119.000000000000000,24119.000000000000000,35.000000000000000,17.250000000000000,34.539999999999999,1326856.000000000000000,116016.000000000000000,73.170000000000002,2.940000000000000,0.090000000000000,12.289999999999999,0.060000000000000,2.600000000000000,8.840000000000000,52.299999999999997,24118.000000000000000,15292.000000000000000,12.289999999999999,7.090000000000000,154600.000000000000000
81,"Public Burial Ground,Queens",40.710855500000001,-73.738961500000002,57,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,46,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,22329.500000000000000,6756.000000000000000,6756.000000000000000,40.799999999999997,16.890000000000001,54.189999999999998,636661.000000000000000,34936.000000000000000,3.920000000000000,65.540000000000006,0.680000000000000,9.070000000000000,0.210000000000000,11.660000000000000,8.930000000000000,65.700000000000003,6757.000000000000000,2200.000000000000000,32.329999999999998,10.949999999999999,103900.000000000000000
83,Bethel A.M.E. Church Cemetery,40.834863800000001,-73.855793399999996,58,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,47,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,80850.300000000002910,24462.000000000000000,24462.000000000000000,38.000000000000000,13.949999999999999,56.439999999999998,265086.000000000000000,28837.000000000000000,7.620000000000000,26.430000000000000,1.600000000000000,29.640000000000001,0.110000000000000,23.230000000000000,11.369999999999999,88.000000000000000,24462.000000000000000,9724.000000000000000,29.329999999999998,19.070000000000000,59411.000000000000000
84,"African Burial Ground, Harlem",40.802967799999998,-73.931850100000005,59,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,48,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,32016.900000000001455,9687.000000000000000,9687.000000000000000,36.600000000000001,14.980000000000000,61.750000000000000,573718.000000000000000,20878.000000000000000,11.480000000000000,38.090000000000003,2.020000000000000,3.400000000000000,0.080000000000000,31.640000000000001,13.279999999999999,86.000000000000000,9686.000000000000000,4424.000000000000000,31.670000000000002,45.320000000000000,19504.000000000000000
87,"Macedonia A.M.E Cemetery,",40.761864799999998,-73.827746300000001,60,Yes,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,49,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,59370.199999999997090,17963.000000000000000,17963.000000000000000,46.000000000000000,22.359999999999999,37.560000000000002,673169.000000000000000,30004.000000000000000,7.500000000000000,4.740000000000000,0.440000000000000,74.140000000000001,0.020000000000000,8.029999999999999,5.130000000000000,57.399999999999999,17963.000000000000000,8047.000000000000000,26.329999999999998,23.390000000000001,42042.000000000000000
89,"Public Burial Ground, East 50th Street",40.756057400000003,-73.973620100000005,61,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,50,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,31683.099999999998545,9586.000000000000000,9586.000000000000000,34.700000000000003,12.740000000000000,27.660000000000000,956933.000000000000000,113491.000000000000000,58.399999999999999,5.140000000000000,0.100000000000000,24.020000000000000,0.290000000000000,2.790000000000000,9.260000000000000,66.099999999999994,9587.000000000000000,7197.000000000000000,12.779999999999999,7.390000000000000,121232.000000000000000
90,"Public Burial Ground, Bryant Park",40.753929200000002,-73.982648499999996,62,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,51,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,16928.900000000001455,5122.000000000000000,5122.000000000000000,39.200000000000003,14.100000000000000,29.859999999999999,889151.000000000000000,129367.000000000000000,41.820000000000000,19.859999999999999,0.450000000000000,23.760000000000002,0.490000000000000,5.250000000000000,8.380000000000001,79.200000000000003,5122.000000000000000,4077.000000000000000,13.080000000000000,9.690000000000000,174724.000000000000000
91,"Public Burial Ground, Washington square Park",40.730814799999997,-73.997416900000005,63,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,52,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,96827.399999999994179,29296.000000000000000,29296.000000000000000,34.399999999999999,16.190000000000001,33.340000000000003,1297923.000000000000000,122926.000000000000000,73.159999999999997,3.130000000000000,0.100000000000000,11.789999999999999,0.050000000000000,2.930000000000000,8.830000000000000,53.000000000000000,29296.000000000000000,18258.000000000000000,11.640000000000001,6.240000000000000,165065.000000000000000
92,"Public Burial Ground, Madison Square Park",40.742699500000001,-73.987540300000006,65,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,53,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,66661.399999999994179,20169.000000000000000,20169.000000000000000,33.899999999999999,9.900000000000000,33.530000000000001,1556349.000000000000000,124088.000000000000000,63.689999999999998,8.060000000000000,0.180000000000000,15.840000000000000,0.050000000000000,3.770000000000000,8.400000000000000,64.000000000000000,20168.000000000000000,12861.000000000000000,8.150000000000000,10.600000000000000,178300.000000000000000
93,Alm's House Burial Ground,40.712644900000001,-74.005682800000002,66,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,54,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,71721.500000000000000,21700.000000000000000,21700.000000000000000,33.299999999999997,10.330000000000000,41.200000000000003,981889.000000000000000,107131.000000000000000,58.520000000000003,6.610000000000000,0.190000000000000,22.680000000000000,0.100000000000000,3.040000000000000,8.869999999999999,66.900000000000006,21701.000000000000000,11742.000000000000000,9.150000000000000,10.199999999999999,179618.000000000000000
95,18th Street Methodist Churchyard,40.742711300000003,-74.001248300000000,67,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,55,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,89503.199999999997090,27080.000000000000000,27080.000000000000000,38.200000000000003,15.880000000000001,35.350000000000001,911189.000000000000000,108149.000000000000000,66.349999999999994,5.820000000000000,0.440000000000000,10.680000000000000,0.140000000000000,6.110000000000000,10.460000000000001,65.500000000000000,27080.000000000000000,18750.000000000000000,13.630000000000001,11.529999999999999,121061.000000000000000
99,Underhill Family Burial Ground,40.869750400000001,-73.859750599999998,68,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,56,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,42940.400000000001455,12992.000000000000000,12992.000000000000000,37.799999999999997,13.840000000000000,54.090000000000003,637715.000000000000000,32801.000000000000000,8.740000000000000,48.549999999999997,1.130000000000000,5.870000000000000,0.170000000000000,24.750000000000000,10.810000000000000,83.299999999999997,12994.000000000000000,5013.000000000000000,25.289999999999999,17.059999999999999,67041.000000000000000
100,Spring Street Presbyterian Church Burial Vaults,40.725416000000003,-74.005456499999994,69,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,57,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,42785.000000000000000,12945.000000000000000,12945.000000000000000,35.899999999999999,14.619999999999999,40.420000000000002,2000001.000000000000000,119250.000000000000000,74.709999999999994,2.330000000000000,0.080000000000000,10.300000000000001,0.040000000000000,2.480000000000000,10.060000000000000,51.500000000000000,12945.000000000000000,8997.000000000000000,8.890000000000001,5.100000000000000,157907.000000000000000
104,"Quarantine Cemeteries, Tompkinsville (North)",40.641124800000000,-74.077227399999998,70,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,58,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,17560.200000000000728,5313.000000000000000,5313.000000000000000,40.299999999999997,15.730000000000000,43.039999999999999,655759.000000000000000,45202.000000000000000,32.729999999999997,24.770000000000000,1.510000000000000,14.150000000000000,0.040000000000000,15.060000000000000,11.740000000000000,86.799999999999997,5313.000000000000000,2592.000000000000000,21.690000000000001,20.379999999999999,67033.000000000000000
105,"Quarantine Cemeteries, Tompkinsville (South)",40.638815100000002,-74.076813599999994,71,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,59,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,14476.500000000000000,4380.000000000000000,4380.000000000000000,40.299999999999997,15.390000000000001,45.530000000000001,647857.000000000000000,47431.000000000000000,33.560000000000002,21.890000000000001,1.670000000000000,13.650000000000000,0.050000000000000,17.579999999999998,11.600000000000000,87.299999999999997,4380.000000000000000,2113.000000000000000,18.590000000000000,20.500000000000000,76575.000000000000000
106,"Quarantine Cemeteries, Silverlake",40.621439400000000,-74.095391300000003,72,Yes,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,60,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,7135.800000000000182,2159.000000000000000,2159.000000000000000,41.500000000000000,19.870000000000001,43.590000000000003,541667.000000000000000,48858.000000000000000,49.049999999999997,22.329999999999998,0.140000000000000,6.810000000000000,0.050000000000000,9.119999999999999,12.510000000000000,80.000000000000000,2159.000000000000000,1051.000000000000000,30.980000000000000,6.460000000000000,86798.000000000000000
107,"Quarantine Cemeteries, Seguine's Point",40.515391100000002,-74.189889500000007,73,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,61,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,1024.599999999999909,310.000000000000000,310.000000000000000,41.600000000000001,17.100000000000001,52.539999999999999,833333.000000000000000,50659.000000000000000,76.769999999999996,1.290000000000000,0.320000000000000,9.350000000000000,0.000000000000000,3.550000000000000,8.710000000000001,52.000000000000000,310.000000000000000,120.000000000000000,16.390000000000001,22.129999999999999,105736.000000000000000
114,"African Burial Ground, Inwood",40.867586500000002,-73.917148400000002,74,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,62,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,48906.199999999997090,14797.000000000000000,14797.000000000000000,40.399999999999999,16.550000000000001,48.479999999999997,553191.000000000000000,45274.000000000000000,27.210000000000001,8.230000000000000,1.280000000000000,2.830000000000000,0.130000000000000,42.409999999999997,17.899999999999999,83.799999999999997,14796.000000000000000,7013.000000000000000,26.649999999999999,16.600000000000001,72883.000000000000000
116,"Friends Cemetery, East Houston St.",40.723284600000000,-73.992049499999993,75,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,63,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,78949.899999999994179,23887.000000000000000,23887.000000000000000,34.100000000000001,14.670000000000000,35.649999999999999,1216805.000000000000000,70646.000000000000000,51.430000000000000,6.210000000000000,0.500000000000000,24.090000000000000,0.140000000000000,8.680000000000000,8.960000000000001,75.700000000000003,23888.000000000000000,14579.000000000000000,16.750000000000000,17.219999999999999,75817.000000000000000
117,"Prebysterian Cemeteries, South Houston St.",40.723004099999997,-73.990975599999999,76,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,64,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,85890.699999999997090,25987.000000000000000,25987.000000000000000,34.399999999999999,15.650000000000000,34.710000000000001,947939.000000000000000,71881.000000000000000,52.409999999999997,5.950000000000000,0.490000000000000,23.690000000000001,0.140000000000000,8.369999999999999,8.949999999999999,75.099999999999994,25986.000000000000000,15970.000000000000000,17.940000000000001,17.989999999999998,76046.000000000000000
118,"Reformed Dutch Cemetery, South Houston St.",40.722805200000003,-73.990106100000006,77,No,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,1,65,US,2.576000000000000,2.191000000000000,RingBuffer,esriMeters,Meters,500.000000000000000,91754.000000000000000,27761.000000000000000,27761.000000000000000,34.000000000000000,14.800000000000001,34.859999999999999,930556.000000000000000,71372.000000000000000,52.219999999999999,6.070000000000000,0.540000000000000,23.260000000000002,0.130000000000000,8.630000000000001,9.150000000000000,75.599999999999994,27761.000000000000000,17109.000000000000000,17.579999999999998,18.039999999999999,77406.000000000000000
